,ranking_date,rank,name,title,country,rating,games,birth_year,year,age
349,27-04-01,50,"Crisan, Alexandru",g,ROM,2635,0,1962,1,39
350,27-04-01,51,"Sadler, Matthew",g,ENG,2633,0,1974,1,27
351,27-04-01,52,"Zhang, Zhong",g,CHN,2632,21,1978,1,23
352,27-04-01,53,"Filippov, Valerij",g,RUS,2632,9,1975,1,26
353,27-04-01,54,"Dautov, Rustem",g,GER,2631,0,1965,1,36
354,27-04-01,55,"Ehlvest, Jaan",g,EST,2630,8,1962,1,39
355,27-04-01,56,"Piket, Jeroen",g,NED,2628,13,1969,1,32
356,27-04-01,57,"Tregubov, Pavel V.",g,RUS,2628,0,1971,1,30
357,27-04-01,58,"Bacrot, Etienne",g,FRA,2627,11,1983,1,18
358,27-04-01,59,"Zvjaginsev, Vadim",g,RUS,2627,11,1976,1,25
359,27-04-01,60,"Lastin, Alexander",g,RUS,2627,0,1976,1,25
360,27-04-01,61,"Rustemov, Alexander",g,RUS,2625,9,1973,1,28
361,27-04-01,62,"Malakhov, Vladimir",g,RUS,2623,0,1980,1,21
362,27-04-01,63,"Timman, Jan H",g,NED,2620,13,1951,1,50
363,27-04-01,64,"Hansen, Curt",g,DEN,2619,0,1964,1,37
364,27-04-01,65,"Ftacnik, Lubomir",g,SVK,2618,9,1957,1,44
365,27-04-01,66,"Huebner, Robert Dr.",g,GER,2616,0,1948,1,53
366,27-04-01,67,"Lutz, Christopher",g,GER,2614,0,1971,1,30
367,27-04-01,68,"Baklan, Vladimir",g,UKR,2613,0,1978,1,23
368,27-04-01,69,"Smagin, Sergey",g,RUS,2613,0,1958,1,43
369,27-04-01,70,"Bauer, Christian",g,FRA,2612,8,1977,1,24
370,27-04-01,71,"Vladimirov, Evgeny",g,KAZ,2612,0,1957,1,44
371,27-04-01,72,"Sasikiran, Krishnan",g,IND,2611,15,1981,1,20
372,27-04-01,73,"Aleksandrov, Aleksej",g,BLR,2610,0,1973,1,28
373,27-04-01,74,"Landa, Konstantin",g,RUS,2610,0,1972,1,29
374,27-04-01,75,"Khenkin, Igor",g,GER,2609,9,1968,1,33
375,27-04-01,76,"Macieja, Bartlomiej",g,POL,2608,15,1977,1,24
376,27-04-01,77,"Magomedov, Magaram",g,RUS,2608,0,1966,1,35
377,27-04-01,78,"Milos, Gilberto",g,BRA,2608,0,1963,1,38
378,27-04-01,79,"Lputian, Smbat G",g,ARM,2607,0,1958,1,43
379,27-04-01,80,"Gulko, Boris F",g,USA,2606,22,1947,1,54
380,27-04-01,81,"Palac, Mladen",g,CRO,2605,18,1971,1,30
381,27-04-01,82,"Milov, Vadim",g,SUI,2605,11,1972,1,29
382,27-04-01,83,"Tukmakov, Vladimir B",g,UKR,2604,18,1946,1,55
383,27-04-01,84,"Sutovsky, Emil",g,ISR,2604,0,1977,1,24
384,27-04-01,85,"Tiviakov, Sergei",g,NED,2603,13,1973,1,28
385,27-04-01,86,"Hracek, Zbynek",g,CZE,2603,0,1970,1,31
386,27-04-01,87,"Dorfman, Josif D",g,FRA,2602,0,1952,1,49
387,27-04-01,88,"Motylev, Alexander",g,RUS,2601,26,1979,1,22
388,27-04-01,89,"Marin, Mihail",g,ROM,2601,14,1965,1,36
389,27-04-01,90,"Kaidanov, Gregory S",g,USA,2601,6,1959,1,42
390,27-04-01,91,"Najer, Evgeniy",g,RUS,2600,29,1977,1,24
391,27-04-01,92,"Avrukh, Boris",g,ISR,2600,21,1978,1,23
392,27-04-01,93,"Najdoski, Toni",g,MKD,2600,14,1970,1,31
393,27-04-01,94,"Sturua, Zurab",g,GEO,2600,10,1959,1,42
394,27-04-01,95,"Goldin, Alexander",g,ISR,2599,6,1964,1,37
395,27-04-01,96,"Rozentalis, Eduardas",g,LTU,2597,28,1963,1,38
396,27-04-01,97,"Nisipeanu, Liviu-Dieter",g,ROM,2596,5,1976,1,25
397,27-04-01,98,"Novikov, Igor A",g,UKR,2596,0,1962,1,39
398,27-04-01,99,"Kozul, Zdenko",g,CRO,2595,31,1966,1,35
399,27-04-01,100,"Shabalov, Alexander",g,USA,2595,18,1967,1,34
400,27-07-01,1,"Kasparov, Garry",g,RUS,2838,10,1963,1,38
401,27-07-01,2,"Kramnik, Vladimir",g,RUS,2802,10,1975,1,26
402,27-07-01,3,"Anand, Viswanathan",g,IND,2797,6,1969,1,32
403,27-07-01,4,"Adams, Michael",g,ENG,2744,19,1971,1,30
404,27-07-01,5,"Morozevich, Alexander",g,RUS,2739,22,1977,1,24
405,27-07-01,6,"Ivanchuk, Vassily",g,UKR,2731,0,1969,1,32
406,27-07-01,7,"Leko, Peter",g,HUN,2730,0,1979,1,22
407,27-07-01,8,"Bareev, Evgeny",g,RUS,2719,29,1966,1,35
408,27-07-01,9,"Gelfand, Boris",g,ISR,2714,13,1968,1,33
409,27-07-01,10,"Topalov, Veselin",g,BUL,2711,9,1975,1,26
410,27-07-01,11,"Shirov, Alexei",g,ESP,2706,21,1972,1,29
411,27-07-01,12,"Kasimdzhanov, Rustam",g,UZB,2704,20,1979,1,22
412,27-07-01,13,"Khalifman, Alexander",g,RUS,2699,16,1966,1,35
413,27-07-01,14,"Smirin, Ilia",g,ISR,2702,30,1968,1,33
414,27-07-01,15,"Van Wely, Loek",g,NED,2695,44,1972,1,29
415,27-07-01,16,"Georgiev, Kiril",g,BUL,2695,32,1965,1,36
416,27-07-01,17,"Svidler, Peter",g,RUS,2695,9,1976,1,25
417,27-07-01,18,"Karpov, Anatoly",g,RUS,2692,0,1951,1,50
418,27-07-01,19,"Dreev, Alexey",g,RUS,2690,18,1969,1,32
419,27-07-01,20,"Polgar, Judit (GM)",wg,HUN,2686,13,1976,1,25
420,27-07-01,21,"Ponomariov, Ruslan",g,UKR,2684,29,1983,1,18
421,27-07-01,22,"Ye, Jiangchuan",g,CHN,2677,20,1960,1,41
422,27-07-01,23,"Lautier, Joel",g,FRA,2675,40,1973,1,28
423,27-07-01,24,"Azmaiparashvili, Zurab",g,GEO,2674,22,1960,1,41
424,27-07-01,25,"Short, Nigel D.",g,ENG,2670,21,1965,1,36
425,27-07-01,26,"Grischuk, Alexander",g,RUS,2669,20,1983,1,18
426,27-07-01,27,"Zhang, Zhong",g,CHN,2667,32,1978,1,23
427,27-07-01,28,"Onischuk, Alexander",g,UKR,2667,18,1975,1,26
428,27-07-01,29,"Akopian, Vladimir",g,ARM,2660,27,1971,1,30
429,27-07-01,30,"Beliavsky, Alexander G",g,SLO,2659,46,1953,1,48
430,27-07-01,31,"Kharlov, Andrei",g,RUS,2656,49,1968,1,33
431,27-07-01,32,"Bologan, Viktor",g,MDA,2655,36,1971,1,30
432,27-07-01,33,"Bacrot, Etienne",g,FRA,2653,31,1983,1,18
433,27-07-01,34,"Sutovsky, Emil",g,ISR,2651,52,1977,1,24
434,27-07-01,35,"Vaganian, Rafael A",g,ARM,2650,35,1951,1,50
435,27-07-01,36,"Aleksandrov, Aleksej",g,BLR,2646,46,1973,1,28
436,27-07-01,37,"Xu, Jun",g,CHN,2646,17,1962,1,39
437,27-07-01,38,"Seirawan, Yasser",g,USA,2644,7,1960,1,41
438,27-07-01,39,"Lutz, Christopher",g,GER,2643,24,1971,1,30
439,27-07-01,40,"Tkachiev, Vladislav",g,FRA,2642,35,1973,1,28
440,27-07-01,41,"Rublevsky, Sergei",g,RUS,2639,20,1974,1,27
441,27-07-01,42,"Zvjaginsev, Vadim",g,RUS,2638,27,1976,1,25
442,27-07-01,43,"Malakhov, Vladimir",g,RUS,2637,26,1980,1,21
443,27-07-01,44,"Gurevich, Mikhail",g,BEL,2633,60,1959,1,42
444,27-07-01,45,"Jussupow, Artur",g,GER,2633,39,1960,1,41
445,27-07-01,46,"Sadler, Matthew",g,ENG,2631,16,1974,1,27
446,27-07-01,47,"Vallejo Pons, Francisco",g,ESP,2630,42,1982,1,19
447,27-07-01,48,"Dautov, Rustem",g,GER,2630,38,1965,1,36
448,27-07-01,49,"Piket, Jeroen",g,NED,2630,34,1969,1,32
449,27-07-01,50,"Almasi, Zoltan",g,HUN,2630,29,1976,1,25
450,27-07-01,51,"Sakaev, Konstantin",g,RUS,2630,21,1974,1,27
451,27-07-01,52,"Delchev, Aleksander",g,BUL,2629,66,1971,1,30
452,27-07-01,53,"Peng, Xiaomin",g,CHN,2629,33,1973,1,28
453,27-07-01,54,"Lastin, Alexander",g,RUS,2628,37,1976,1,25
454,27-07-01,55,"Motylev, Alexander",g,RUS,2627,54,1979,1,22
455,27-07-01,56,"Movsesian, Sergei",g,CZE,2627,51,1978,1,23
456,27-07-01,57,"Ehlvest, Jaan",g,EST,2627,35,1962,1,39
457,27-07-01,58,"Hansen, Curt",g,DEN,2626,21,1964,1,37
458,27-07-01,59,"Shipov, Sergei",g,RUS,2625,17,1966,1,35
459,27-07-01,60,"Landa, Konstantin",g,RUS,2619,31,1972,1,29
460,27-07-01,61,"Tiviakov, Sergei",g,NED,2618,16,1973,1,28
461,27-07-01,62,"Tregubov, Pavel V.",g,RUS,2617,48,1971,1,30
462,27-07-01,63,"Filippov, Valerij",g,RUS,2617,43,1975,1,26
463,27-07-01,64,"Korchnoi, Viktor",g,SUI,2617,22,1931,1,70
464,27-07-01,65,"Milov, Vadim",g,SUI,2614,32,1972,1,29
465,27-07-01,66,"Milos, Gilberto",g,BRA,2614,20,1963,1,38
466,27-07-01,67,"Pigusov, Evgeny",g,RUS,2613,47,1961,1,40
467,27-07-01,68,"Vladimirov, Evgeny",g,KAZ,2612,37,1957,1,44
468,27-07-01,69,"Huebner, Robert Dr.",g,GER,2612,15,1948,1,53
469,27-07-01,70,"Graf, Alexander",g,GER,2610,55,1962,1,39
470,27-07-01,71,"Hracek, Zbynek",g,CZE,2610,41,1970,1,31
471,27-07-01,72,"Nisipeanu, Liviu-Dieter",g,ROM,2609,32,1976,1,25
472,27-07-01,73,"Lputian, Smbat G",g,ARM,2608,22,1958,1,43
473,27-07-01,74,"Magomedov, Magaram",g,RUS,2608,0,1966,1,35
474,27-07-01,75,"Chuchelov, Vladimir",g,BEL,2607,57,1969,1,32
475,27-07-01,76,"Van Den Doel, Erik",g,NED,2607,41,1979,1,22
476,27-07-01,77,"Rustemov, Alexander",g,RUS,2607,30,1973,1,28
477,27-07-01,78,"Fressinet, Laurent",g,FRA,2606,53,1981,1,20
478,27-07-01,79,"Kaidanov, Gregory S",g,USA,2605,8,1959,1,42
479,27-07-01,80,"Sokolov, Andrei",g,FRA,2604,77,1963,1,38
480,27-07-01,81,"Tukmakov, Vladimir B",g,UKR,2604,51,1946,1,55
481,27-07-01,82,"Luther, Thomas",g,GER,2604,48,1969,1,32
482,27-07-01,83,"Asrian, Karen",g,ARM,2604,22,1980,1,21
483,27-07-01,84,"Speelman, Jonathan S.",g,ENG,2603,13,1956,1,45
484,27-07-01,85,"Degraeve, Jean-Marc",g,FRA,2602,54,1971,1,30
485,27-07-01,86,"Gyimesi, Zoltan",g,HUN,2602,47,1977,1,24
486,27-07-01,87,"Dorfman, Josif D",g,FRA,2602,17,1952,1,49
487,27-07-01,88,"Gulko, Boris F",g,USA,2602,4,1947,1,54
488,27-07-01,89,"Andersson, Ulf",g,SWE,2601,41,1951,1,50
489,27-07-01,90,"Chernin, Alexander",g,HUN,2601,25,1960,1,41
490,27-07-01,91,"Kotsur, Pavel",g,KAZ,2600,45,1974,1,27
491,27-07-01,92,"Hickl, Joerg",g,GER,2600,17,1965,1,36
492,27-07-01,93,"Najdoski, Toni",g,MKD,2600,0,1970,1,31
493,27-07-01,94,"Baklan, Vladimir",g,UKR,2599,49,1978,1,23
494,27-07-01,95,"Najer, Evgeniy",g,RUS,2599,30,1977,1,24
495,27-07-01,96,"Fedorov, Alexei",g,BLR,2599,22,1972,1,29
496,27-07-01,97,"Istratescu, Andrei",g,ROM,2598,51,1975,1,26
497,27-07-01,98,"Avrukh, Boris",g,ISR,2598,48,1978,1,23
498,27-07-01,99,"Eingorn, Vereslav S",g,UKR,2598,47,1956,1,45
499,27-07-01,100,"Adianto, Utut",g,INA,2598,18,1965,1,36
500,27-10-01,1,"Kasparov, Garry",g,RUS,2838,0,1963,1,38
501,27-10-01,2,"Kramnik, Vladimir",g,RUS,2809,10,1975,1,26
502,27-10-01,3,"Anand, Viswanathan",g,IND,2770,10,1969,1,32
503,27-10-01,4,"Morozevich, Alexander",g,RUS,2742,10,1977,1,24
504,27-10-01,5,"Leko, Peter",g,HUN,2739,10,1979,1,22
505,27-10-01,6,"Topalov, Veselin",g,BUL,2733,10,1975,1,26
506,27-10-01,7,"Adams, Michael",g,ENG,2731,10,1971,1,30
507,27-10-01,8,"Ivanchuk, Vassily",g,UKR,2731,0,1969,1,32
508,27-10-01,9,"Bareev, Evgeny",g,RUS,2719,0,1966,1,35
509,27-10-01,10,"Van Wely, Loek",g,NED,2714,26,1972,1,29
510,27-10-01,11,"Kasimdzhanov, Rustam",g,UZB,2706,8,1979,1,22
511,27-10-01,12,"Shirov, Alexei",g,ESP,2706,0,1972,1,29
512,27-10-01,13,"Khalifman, Alexander",g,RUS,2702,6,1966,1,35
513,27-10-01,14,"Gelfand, Boris",g,ISR,2701,19,1968,1,33
514,27-10-01,15,"Smirin, Ilia",g,ISR,2698,2,1968,1,33
515,27-10-01,16,"Karpov, Anatoly",g,RUS,2692,0,1951,1,50
516,27-10-01,17,"Svidler, Peter",g,RUS,2686,16,1976,1,25
517,27-10-01,18,"Georgiev, Kiril",g,BUL,2686,13,1965,1,36
518,27-10-01,19,"Polgar, Judit (GM)",wg,HUN,2686,0,1976,1,25
519,27-10-01,20,"Ponomariov, Ruslan",g,UKR,2684,0,1983,1,18
520,27-10-01,21,"Ye, Jiangchuan",g,CHN,2681,15,1960,1,41
521,27-10-01,22,"Dreev, Alexey",g,RUS,2676,17,1969,1,32
522,27-10-01,23,"Short, Nigel D.",g,ENG,2675,0,1965,1,36
523,27-10-01,24,"Azmaiparashvili, Zurab",g,GEO,2674,0,1960,1,41
524,27-10-01,25,"Bologan, Viktor",g,MDA,2668,18,1971,1,30
525,27-10-01,26,"Beliavsky, Alexander G",g,SLO,2668,9,1953,1,48
526,27-10-01,27,"Grischuk, Alexander",g,RUS,2666,16,1983,1,18
527,27-10-01,28,"Sutovsky, Emil",g,ISR,2664,18,1977,1,24
528,27-10-01,29,"Onischuk, Alexander",g,UKR,2660,9,1975,1,26
529,27-10-01,30,"Akopian, Vladimir",g,ARM,2660,0,1971,1,30
530,27-10-01,31,"Sokolov, Ivan",g,BIH,2658,35,1968,1,33
531,27-10-01,32,"Zhang, Zhong",g,CHN,2657,17,1978,1,23
532,27-10-01,33,"Kharlov, Andrei",g,RUS,2656,0,1968,1,33
533,27-10-01,34,"Xu, Jun",g,CHN,2654,26,1962,1,39
534,27-10-01,35,"Lautier, Joel",g,FRA,2653,29,1973,1,28
535,27-10-01,36,"Bacrot, Etienne",g,FRA,2653,11,1983,1,18
536,27-10-01,37,"Nikolic, Predrag",g,BIH,2652,0,1960,1,41
537,27-10-01,38,"Vaganian, Rafael A",g,ARM,2650,0,1951,1,50
538,27-10-01,39,"Piket, Jeroen",g,NED,2649,35,1969,1,32
539,27-10-01,40,"Aleksandrov, Aleksej",g,BLR,2645,9,1973,1,28
540,27-10-01,41,"Seirawan, Yasser",g,USA,2644,0,1960,1,41
541,27-10-01,42,"Lutz, Christopher",g,GER,2643,0,1971,1,30
542,27-10-01,43,"Motylev, Alexander",g,RUS,2641,6,1979,1,22
543,27-10-01,44,"Zvjaginsev, Vadim",g,RUS,2640,9,1976,1,25
544,27-10-01,45,"Korchnoi, Viktor",g,SUI,2639,10,1931,1,70
545,27-10-01,46,"Sakaev, Konstantin",g,RUS,2639,9,1974,1,27
546,27-10-01,47,"Malakhov, Vladimir",g,RUS,2637,0,1980,1,21
547,27-10-01,48,"Delchev, Aleksander",g,BUL,2634,31,1971,1,30
548,27-10-01,49,"Rublevsky, Sergei",g,RUS,2634,15,1974,1,27
549,27-10-01,50,"Jussupow, Artur",g,GER,2633,0,1960,1,41
550,27-10-01,51,"Tkachiev, Vladislav",g,FRA,2632,9,1973,1,28
551,27-10-01,52,"Movsesian, Sergei",g,CZE,2631,2,1978,1,23
552,27-10-01,53,"Sadler, Matthew",g,ENG,2631,0,1974,1,27
553,27-10-01,54,"Almasi, Zoltan",g,HUN,2630,0,1976,1,25
554,27-10-01,55,"Dautov, Rustem",g,GER,2630,0,1965,1,36
555,27-10-01,56,"Vallejo Pons, Francisco",g,ESP,2630,0,1982,1,19
556,27-10-01,57,"Lastin, Alexander",g,RUS,2628,0,1976,1,25
557,27-10-01,58,"Ehlvest, Jaan",g,EST,2626,6,1962,1,39
558,27-10-01,59,"Shipov, Sergei",g,RUS,2625,0,1966,1,35
559,27-10-01,60,"Nielsen, Peter Heine",g,DEN,2620,19,1973,1,28
560,27-10-01,61,"Landa, Konstantin",g,RUS,2619,0,1972,1,29
561,27-10-01,62,"Lputian, Smbat G",g,ARM,2618,9,1958,1,43
562,27-10-01,63,"Filippov, Valerij",g,RUS,2617,0,1975,1,26
563,27-10-01,64,"Hansen, Curt",g,DEN,2613,18,1964,1,37
564,27-10-01,65,"Pigusov, Evgeny",g,RUS,2613,0,1961,1,40
565,27-10-01,66,"Goldin, Alexander",g,USA,2612,22,1964,1,37
566,27-10-01,67,"Huebner, Robert Dr.",g,GER,2612,0,1948,1,53
567,27-10-01,68,"Rustemov, Alexander",g,RUS,2611,28,1973,1,28
568,27-10-01,69,"Tregubov, Pavel V.",g,RUS,2611,18,1971,1,30
569,27-10-01,70,"Milos, Gilberto",g,BRA,2610,7,1963,1,38
570,27-10-01,71,"Graf, Alexander",g,GER,2610,0,1962,1,39
571,27-10-01,72,"Hracek, Zbynek",g,CZE,2610,0,1970,1,31
572,27-10-01,73,"Nisipeanu, Liviu-Dieter",g,ROM,2609,0,1976,1,25
573,27-10-01,74,"Gulko, Boris F",g,USA,2608,20,1947,1,54
574,27-10-01,75,"Peng, Xiaomin",g,CHN,2607,26,1973,1,28
575,27-10-01,76,"Chuchelov, Vladimir",g,BEL,2607,0,1969,1,32
576,27-10-01,77,"Avrukh, Boris",g,ISR,2606,28,1978,1,23
577,27-10-01,78,"Gurevich, Mikhail",g,BEL,2605,18,1959,1,42
578,27-10-01,79,"Gyimesi, Zoltan",g,HUN,2605,8,1977,1,24
579,27-10-01,80,"Kaidanov, Gregory S",g,USA,2605,0,1959,1,42
580,27-10-01,81,"Asrian, Karen",g,ARM,2604,0,1980,1,21
581,27-10-01,82,"Luther, Thomas",g,GER,2604,0,1969,1,32
582,27-10-01,83,"Kobalija, Mihail",g,RUS,2603,11,1978,1,23
583,27-10-01,84,"Istratescu, Andrei",g,ROM,2603,8,1975,1,26
584,27-10-01,85,"Milov, Vadim",g,SUI,2602,29,1972,1,29
585,27-10-01,86,"Sokolov, Andrei",g,FRA,2602,11,1963,1,38
586,27-10-01,87,"Rozentalis, Eduardas",g,LTU,2601,26,1963,1,38
587,27-10-01,88,"Conquest, Stuart",g,ENG,2601,16,1967,1,34
588,27-10-01,89,"Eingorn, Vereslav S",g,UKR,2601,9,1956,1,45
589,27-10-01,90,"Andersson, Ulf",g,SWE,2601,0,1951,1,50
590,27-10-01,91,"Timman, Jan H",g,NED,2600,18,1951,1,50
591,27-10-01,92,"Hickl, Joerg",g,GER,2600,0,1965,1,36
592,27-10-01,93,"Najdoski, Toni",g,MKD,2600,0,1970,1,31
593,27-10-01,94,"Tiviakov, Sergei",g,NED,2599,18,1973,1,28
594,27-10-01,95,"Dorfman, Josif D",g,FRA,2599,11,1952,1,49
595,27-10-01,96,"Najer, Evgeniy",g,RUS,2599,9,1977,1,24
596,27-10-01,97,"Fedorov, Alexei",g,BLR,2599,0,1972,1,29
597,27-10-01,98,"Speelman, Jonathan S.",g,ENG,2596,20,1956,1,45
598,27-10-01,99,"Dominguez, Lenier",g,CUB,2596,11,1983,1,18
599,27-10-01,100,"Nunn, John D.M.",g,ENG,2595,0,1955,1,46
600,27-01-02,1,"Kasparov, Garry",g,RUS,2838,0,1963,2,39
601,27-01-02,2,"Kramnik, Vladimir",g,RUS,2809,0,1975,2,27
602,27-01-02,3,"Anand, Viswanathan",g,IND,2757,14,1969,2,33
603,27-01-02,4,"Adams, Michael",g,ENG,2742,25,1971,2,31
604,27-01-02,5,"Morozevich, Alexander",g,RUS,2742,6,1977,2,25
605,27-01-02,6,"Topalov, Veselin",g,BUL,2739,8,1975,2,27
606,27-01-02,7,"Ponomariov, Ruslan",g,UKR,2727,38,1983,2,19
607,27-01-02,8,"Ivanchuk, Vassily",g,UKR,2717,39,1969,2,33
608,27-01-02,9,"Shirov, Alexei",g,ESP,2715,26,1972,2,30
609,27-01-02,10,"Leko, Peter",g,HUN,2713,11,1979,2,23
610,27-01-02,11,"Gelfand, Boris",g,ISR,2708,18,1968,2,34
611,27-01-02,12,"Bareev, Evgeny",g,RUS,2707,19,1966,2,36
612,27-01-02,13,"Smirin, Ilia",g,ISR,2702,33,1968,2,34
613,27-01-02,14,"Van Wely, Loek",g,NED,2697,20,1972,2,30
614,27-01-02,15,"Kasimdzhanov, Rustam",g,UZB,2695,13,1979,2,23
615,27-01-02,16,"Karpov, Anatoly",g,RUS,2693,14,1951,2,51
616,27-01-02,17,"Svidler, Peter",g,RUS,2688,29,1976,2,26
617,27-01-02,18,"Khalifman, Alexander",g,RUS,2688,10,1966,2,36
618,27-01-02,19,"Lautier, Joel",g,FRA,2687,21,1973,2,29
619,27-01-02,20,"Dreev, Alexey",g,RUS,2683,21,1969,2,33
620,27-01-02,21,"Akopian, Vladimir",g,ARM,2680,16,1971,2,31
621,27-01-02,22,"Polgar, Judit (GM)",wg,HUN,2677,19,1976,2,26
622,27-01-02,23,"Azmaiparashvili, Zurab",g,GEO,2676,15,1960,2,42
623,27-01-02,24,"Ye, Jiangchuan",g,CHN,2676,8,1960,2,42
624,27-01-02,25,"Grischuk, Alexander",g,RUS,2671,16,1983,2,19
625,27-01-02,26,"Short, Nigel D.",g,ENG,2663,20,1965,2,37
626,27-01-02,27,"Vaganian, Rafael A",g,ARM,2662,10,1951,2,51
627,27-01-02,28,"Sokolov, Ivan",g,BIH,2659,17,1968,2,34
628,27-01-02,29,"Piket, Jeroen",g,NED,2659,9,1969,2,33
629,27-01-02,30,"Sutovsky, Emil",g,ISR,2656,20,1977,2,25
630,27-01-02,31,"Zhang, Zhong",g,CHN,2656,18,1978,2,24
631,27-01-02,32,"Zvjaginsev, Vadim",g,RUS,2656,13,1976,2,26
632,27-01-02,33,"Georgiev, Kiril",g,BUL,2655,25,1965,2,37
633,27-01-02,34,"Onischuk, Alexander",g,UKR,2655,20,1975,2,27
634,27-01-02,35,"Rublevsky, Sergei",g,RUS,2655,14,1974,2,28
635,27-01-02,36,"Xu, Jun",g,CHN,2654,16,1962,2,40
636,27-01-02,37,"Nikolic, Predrag",g,BIH,2653,15,1960,2,42
637,27-01-02,38,"Bologan, Viktor",g,MDA,2651,9,1971,2,31
638,27-01-02,39,"Beliavsky, Alexander G",g,SLO,2649,29,1953,2,49
639,27-01-02,40,"Sakaev, Konstantin",g,RUS,2649,25,1974,2,28
640,27-01-02,41,"Bacrot, Etienne",g,FRA,2649,13,1983,2,19
641,27-01-02,42,"Malakhov, Vladimir",g,RUS,2647,6,1980,2,22
642,27-01-02,43,"Aleksandrov, Aleksej",g,BLR,2645,10,1973,2,29
643,27-01-02,44,"Lutz, Christopher",g,GER,2644,25,1971,2,31
644,27-01-02,45,"Almasi, Zoltan",g,HUN,2644,9,1976,2,26
645,27-01-02,46,"Seirawan, Yasser",g,USA,2644,0,1960,2,42
646,27-01-02,47,"Nielsen, Peter Heine",g,DEN,2642,20,1973,2,29
647,27-01-02,48,"Gurevich, Mikhail",g,BEL,2641,24,1959,2,43
648,27-01-02,49,"Motylev, Alexander",g,RUS,2639,18,1979,2,23
649,27-01-02,50,"Kharlov, Andrei",g,RUS,2638,11,1968,2,34
650,27-01-02,51,"Dautov, Rustem",g,GER,2636,10,1965,2,37
651,27-01-02,52,"Lputian, Smbat G",g,ARM,2634,27,1958,2,44
652,27-01-02,53,"Tkachiev, Vladislav",g,FRA,2634,6,1973,2,29
653,27-01-02,54,"Korchnoi, Viktor",g,SUI,2633,33,1931,2,71
654,27-01-02,55,"Krasenkow, Michal",g,POL,2632,48,1963,2,39
655,27-01-02,56,"Sadler, Matthew",g,ENG,2631,0,1974,2,28
656,27-01-02,57,"Goldin, Alexander",g,USA,2630,24,1964,2,38
657,27-01-02,58,"Lastin, Alexander",g,RUS,2630,11,1976,2,26
658,27-01-02,59,"Shipov, Sergei",g,RUS,2630,4,1966,2,36
659,27-01-02,60,"Vallejo Pons, Francisco",g,ESP,2629,13,1982,2,20
660,27-01-02,61,"Huebner, Robert Dr.",g,GER,2628,24,1948,2,54
661,27-01-02,62,"Tregubov, Pavel V.",g,RUS,2626,12,1971,2,31
662,27-01-02,63,"Filippov, Valerij",g,RUS,2625,18,1975,2,27
663,27-01-02,64,"Movsesian, Sergei",g,CZE,2624,16,1978,2,24
664,27-01-02,65,"Pigusov, Evgeny",g,RUS,2623,13,1961,2,41
665,27-01-02,66,"Kobalia, Mikhail",g,RUS,2620,13,1978,2,24
666,27-01-02,67,"Landa, Konstantin",g,RUS,2619,0,1972,2,30
667,27-01-02,68,"Jussupow, Artur",g,GER,2618,23,1960,2,42
668,27-01-02,69,"Tiviakov, Sergei",g,NED,2614,22,1973,2,29
669,27-01-02,70,"Sokolov, Andrei",g,FRA,2614,9,1963,2,39
670,27-01-02,71,"Hansen, Curt",g,DEN,2613,0,1964,2,38
671,27-01-02,72,"Macieja, Bartlomiej",g,POL,2612,16,1977,2,25
672,27-01-02,73,"Peng, Xiaomin",g,CHN,2611,8,1973,2,29
673,27-01-02,74,"Baklan, Vladimir",g,UKR,2609,53,1978,2,24
674,27-01-02,75,"Nisipeanu, Liviu-Dieter",g,ROM,2608,4,1976,2,26
675,27-01-02,76,"Rustemov, Alexander",g,RUS,2607,6,1973,2,29
676,27-01-02,77,"Kozul, Zdenko",g,CRO,2606,34,1966,2,36
677,27-01-02,78,"Gyimesi, Zoltan",g,HUN,2606,20,1977,2,25
678,27-01-02,79,"Shabalov, Alexander",g,USA,2606,20,1967,2,35
679,27-01-02,80,"Istratescu, Andrei",g,ROM,2605,45,1975,2,27
680,27-01-02,81,"Graf, Alexander",g,GER,2605,27,1962,2,40
681,27-01-02,82,"Timman, Jan H",g,NED,2605,10,1951,2,51
682,27-01-02,83,"Stefansson, Hannes",g,ISL,2604,26,1972,2,30
683,27-01-02,84,"Dorfman, Josif D",g,FRA,2602,9,1952,2,50
684,27-01-02,85,"Papaioannou, Ioannis",g,GRE,2601,17,1976,2,26
685,27-01-02,86,"Glek, Igor V.",g,GER,2601,14,1961,2,41
686,27-01-02,87,"Gulko, Boris F",g,USA,2601,8,1947,2,55
687,27-01-02,88,"Hickl, Joerg",g,GER,2601,6,1965,2,37
688,27-01-02,89,"Chuchelov, Vladimir",g,BEL,2600,9,1969,2,33
689,27-01-02,90,"Najdoski, Toni",g,MKD,2600,0,1970,2,32
690,27-01-02,91,"Epishin, Vladimir",g,RUS,2599,40,1965,2,37
691,27-01-02,92,"Najer, Evgeniy",g,RUS,2599,24,1977,2,25
692,27-01-02,93,"Radjabov, Teimour",g,AZE,2599,20,1987,2,15
693,27-01-02,94,"Asrian, Karen",g,ARM,2599,15,1980,2,22
694,27-01-02,95,"Eingorn, Vereslav S",g,UKR,2598,25,1956,2,46
695,27-01-02,96,"Rozentalis, Eduardas",g,LTU,2598,24,1963,2,39
696,27-01-02,97,"Andersson, Ulf",g,SWE,2598,12,1951,2,51
697,27-01-02,98,"Hodgson, Julian M.",g,ENG,2598,6,1963,2,39
